0.7097142857142857,0.6415265587125195,0.5104301588943226
0.7885714285714286,0.7337591266732306,0.8308521883234308
0.8638095238095238,0.8270261533719733,0.8794509154286771
0.8941428571428571,0.8722476683955032,0.9000268050586613
0.9070857142857143,0.8903909626145217,0.9107962462093271
0.9122857142857143,0.9038264702502079,0.9085584802489395
1.0,1.0,1.0
1.0,1.0,1.0
###################Incremenetal by 5###############################
0.7438244947313871,0.6698154622829904,0.515971220171384
0.7437823834196892,0.6697367448768077,0.5158745246315087
0.8295631151787256,0.7868456376270326,0.8424694825682512
0.8777518777518778,0.8536051903886615,0.8799858403167625
0.8942598187311178,0.8768011140767384,0.8929552128712437
0.8975576076637611,0.8807611618534782,0.8961952050111648
0.8977478643541289,0.8811559202456609,0.8962064648999586
0.8985332182916307,0.8829768657296206,0.8961565835613201
0.8986369910282954,0.8830533182728937,0.8962186618109261
0.8988269794721407,0.8833821623285755,0.8962772709010633
0.8984994825802001,0.8831692770592527,0.8957677575149208
0.8986806932827456,0.8833771796049019,0.8959045715178822
0.8991292352789033,0.8834044844632769,0.8967823888899225
###################Incremenetal by 5###############################
0.7620368713083945,0.6955718017585104,0.5470972366752481
0.8628187919463087,0.8313220853315136,0.8788349504665485
0.9033729981211416,0.8865236376553014,0.9071461686702842
0.9110832811521603,0.8962289212163497,0.9138682480023392
0.9151238708523388,0.9040662550722331,0.9143984188985461
0.9154891790377392,0.9045631054620592,0.9146473606978065
0.9138948497854077,0.9085637223406704,0.9083746700733217
0.9134632576434829,0.9081893457122481,0.9078113500524926
0.9138362531283518,0.9093088323114846,0.9077368386026226
0.9137545803914559,0.9092345031598854,0.9076244139181859
0.9143954963810205,0.9095603837771374,0.908503385679297
0.9144107924595729,0.9096092971744834,0.9084762607079894
0.9141581062974542,0.9094432553636039,0.9081232623426584
0.9143444087173991,0.909536966736913,0.9083641875984485
0.9140918021075192,0.9093322020712868,0.9080477643613105
0.9141964285714286,0.9095782227091036,0.9080288530881231
0.9142117479021603,0.9096121751392791,0.9079838371843805
0.9143979291261269,0.9098469331685848,0.9081416587208778
0.9142347166443552,0.9096669930003263,0.9079617113416367
0.9141607923619166,0.9096453019461268,0.9078266208048978
0.914354536533143,0.9097512272224333,0.9080798884190113
0.9142729705619982,0.9096141257305084,0.9079761931201095
0.9141990724224046,0.9095848012348359,0.9078314734918524
0.9141252006420546,0.9095159120200307,0.9077233337378048
0.9138730385164051,0.9093044518490254,0.9073986434789326
0.9139698671659089,0.9093652922292375,0.9074930132465159
0.9142526071842411,0.9098203728040706,0.9076823599665205
0.9142678905623385,0.9098555708572602,0.9076366324101712
0.9142831684932727,0.9099541842644303,0.9075829756198281
0.9142908054169636,0.9098961208044791,0.9075954128902902
#######################################
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
