5,100,0.915234514858575,27425
5,200,0.9145184389545292,15506
5,300,0.9035087719298246,14438
5,400,0.8618868600071607,12264
5,500,0.8626924453992123,12588
5,600,0.7633369137128536,9879
5,700,0.7633369137128536,10790
5,800,0.7610991765127103,9628
5,900,0.7619047619047619,10061
5,1000,0.764500537056928,8584
5,1100,0.7619942713927677,8622
5,1200,0.7619047619047619,9466
5,1300,0.7365735767991407,10410
5,1400,0.7375581811672037,10194
5,1500,0.7383637665592553,9251
5,1600,0.7396168993913355,9732
5,1700,0.7439133548156105,9654
5,1800,0.7366630862871464,8583
5,1900,0.7363945578231292,8852
5,2000,0.7418546365914787,10392
5,2100,0.7273540995345507,12153
5,2200,0.7278911564625851,11685
5,2300,0.7329931972789115,13818
5,2400,0.7268170426065163,11896
5,2500,0.7295918367346939,11857
5,2600,0.7359470103831006,13580
5,2700,0.7360365198711063,9061
5,2800,0.7363945578231292,8943
5,2900,0.7362155388471178,9395
5,3000,0.7363945578231292,9840
