1,100,0.8626029359112066,21889
1,200,0.7624418188327963,10062
1,300,0.7128535624776227,6464
1,400,0.6107232366630863,7255
1,500,0.6103651987110634,5877
1,600,0.5465449337629789,5302
1,700,0.5461868958109559,5502
1,800,0.5462764052989617,5129
1,900,0.5463659147869674,6248
1,1000,0.5506623702112424,5400
1,1100,0.5461868958109559,6258
1,1200,0.5464554242749732,5031
1,1300,0.5242570712495525,5623
1,1400,0.5241675617615468,5507
1,1500,0.5239885427855353,5677
1,1600,0.5058181167203724,5860
1,1700,0.5060866451843895,8817
1,1800,0.5249731471535983,5957
1,1900,0.5249731471535983,6160
1,2000,0.5248836376655925,5368
1,2100,0.5014321518080916,5693
1,2200,0.5015216612960974,5958
1,2300,0.5012531328320802,6157
1,2400,0.5012531328320802,6404
1,2500,0.5015216612960974,6695
1,2600,0.5249731471535983,6797
1,2700,0.525062656641604,6396
1,2800,0.525062656641604,6380
1,2900,0.5251521661296097,6603
1,3000,0.5247941281775869,6874
