3,100,0.9151450053705693,19246
3,200,0.9034192624418188,13144
3,300,0.8424633011099176,10195
3,400,0.7872359470103831,9029
3,500,0.7901897601145721,9715
3,600,0.7128535624776227,7993
3,700,0.7127640529896169,10358
3,800,0.7113319011815252,8669
3,900,0.7132116004296455,9032
3,1000,0.7145542427497314,8286
3,1100,0.7111528822055138,10504
3,1200,0.7110633727175081,7942
3,1300,0.691281775868242,7286
3,1400,0.6911027568922306,7585
3,1500,0.6918188327962764,7693
3,1600,0.6395452918009309,7688
3,1700,0.6384711779448622,8162
3,1800,0.6918188327962764,7989
3,1900,0.6918188327962764,7855
3,2000,0.692266380236305,8206
3,2100,0.626655925528106,8630
3,2200,0.6262978875760831,9839
3,2300,0.6279985678481919,9653
3,2400,0.6275510204081632,10964
3,2500,0.6275510204081632,10432
3,2600,0.6919978517722879,10303
3,2700,0.6918188327962764,10453
3,2800,0.6921768707482994,10223
3,2900,0.6919083422842821,10358
3,3000,0.6924453992123165,10804
