9,100,0.9179197994987469,66931
9,200,0.9158610812746151,38229
9,300,0.9146079484425349,25921
9,400,0.9091478696741855,18888
9,500,0.9087003222341569,13172
9,600,0.8475653419262442,9772
9,700,0.8489974937343359,10685
9,800,0.8392409595417114,13961
9,900,0.8435374149659864,12715
9,1000,0.8548156104547082,10410
9,1100,0.8381668456856427,9457
9,1200,0.8438059434300036,10944
9,1300,0.811672037235947,11349
9,1400,0.811672037235947,15528
9,1500,0.8173111349803079,9900
9,1600,0.8199964196204798,9599
9,1700,0.8174901539563194,11111
9,1800,0.811672037235947,13855
9,1900,0.8115825277479413,12875
9,2000,0.8117615467239527,18202
9,2100,0.8007518796992481,11075
9,2200,0.8008413891872539,13217
9,2300,0.8007518796992481,11434
9,2400,0.7983351235230934,12157
9,2500,0.8037952022914429,13748
9,2600,0.8104189044038668,14106
9,2700,0.8105084138918726,12194
9,2800,0.8105084138918726,14028
9,2900,0.8108664518438955,14448
9,3000,0.8071070533476549,17490
