5,100,0.9169351951306839,34379
5,200,0.9135338345864662,20109
5,300,0.9036877909058361,16624
5,400,0.8623344074471894,12251
5,500,0.8625134264232008,9813
5,600,0.7633369137128536,8464
5,700,0.7633369137128536,8014
5,800,0.7610991765127103,8680
5,900,0.7619047619047619,8127
5,1000,0.764500537056928,8171
5,1100,0.7619942713927677,7109
5,1200,0.7619047619047619,7228
5,1300,0.7365735767991407,8624
5,1400,0.7375581811672037,8742
5,1500,0.7383637665592553,7840
5,1600,0.7396168993913355,8539
5,1700,0.7439133548156105,8121
5,1800,0.7366630862871464,7937
5,1900,0.7363945578231292,8779
5,2000,0.7418546365914787,8814
5,2100,0.7273540995345507,9213
5,2200,0.7278911564625851,8662
5,2300,0.7329931972789115,9441
5,2400,0.7268170426065163,8530
5,2500,0.7295918367346939,8532
5,2600,0.7359470103831006,9172
5,2700,0.7360365198711063,11656
5,2800,0.7363945578231292,10654
5,2900,0.7362155388471178,9817
5,3000,0.7363945578231292,8748
