1,100,0.8616183315431436,21628
1,200,0.7612781954887218,10237
1,300,0.711421410669531,8099
1,400,0.6115288220551378,8446
1,500,0.6107232366630863,7783
1,600,0.5465449337629789,8167
1,700,0.5461868958109559,5103
1,800,0.5462764052989617,5331
1,900,0.5463659147869674,5145
1,1000,0.5506623702112424,5515
1,1100,0.5461868958109559,5740
1,1200,0.5464554242749732,5423
1,1300,0.5242570712495525,5667
1,1400,0.5241675617615468,7876
1,1500,0.5239885427855353,5726
1,1600,0.5058181167203724,5926
1,1700,0.5060866451843895,5899
1,1800,0.5249731471535983,5949
1,1900,0.5249731471535983,6095
1,2000,0.5248836376655925,6107
1,2100,0.5014321518080916,6219
1,2200,0.5015216612960974,6242
1,2300,0.5012531328320802,6096
1,2400,0.5012531328320802,6565
1,2500,0.5015216612960974,6372
1,2600,0.5249731471535983,10042
1,2700,0.525062656641604,6576
1,2800,0.525062656641604,7647
1,2900,0.5251521661296097,6535
1,3000,0.5247941281775869,6803
